seq,time,bid_price,bid_size,ask_price,ask_size
1191,2025-09-13 20:43:45,115871.5,12.20773,115871.51,3.86587
1192,2025-09-13 20:43:45,115871.5,12.20773,115871.51,3.86582
1193,2025-09-13 20:43:46,115871.5,12.20065,115871.51,3.86582
1194,2025-09-13 20:43:46,115871.5,12.19411,115871.51,3.86582
1195,2025-09-13 20:43:46,115871.5,12.19411,115871.51,3.86587
1196,2025-09-13 20:43:46,115871.5,12.19411,115871.51,4.2974
1197,2025-09-13 20:43:46,115871.5,12.19411,115871.51,4.8037
1198,2025-09-13 20:43:46,115871.5,12.19411,115871.51,4.2974
1199,2025-09-13 20:43:46,115871.5,12.19243,115871.51,4.2974
1200,2025-09-13 20:43:46,115871.5,12.19243,115871.51,4.8037
